tag,input,engine,mast_input,ebayes,method,design,threads,run,warmup,cpu_load_before,contaminated,shared_machine,cpus,started,process,stage,elapsed_s,cpu_s,peak_rss_mb,rheap_mb,os_peak_wset_mb,os_peak_private_mb,baseline_rss_mb,delta_rss_mb,returncode,errors,info,background_cpu_mean,background_cpu_max,sampler_errors
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789322954.7896109,ALL,TOTAL_RUN,721.4796648025513,730.484375,10459.53125,,10444.68359375,10529.1796875,162.42578125,9737.1640625,0.0,,,7.1734375,14.775,
grid,cells_25000_g8000,duet,,,,condition,1,3,False,7.9,False,True,0-15,1789323678.3374848,duet,read,0.12,0.125,626.6484375,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,3,False,7.9,False,True,0-15,1789323678.3374848,duet,fit_test,0.717,0.703,1326.15625,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,3,False,7.9,False,True,0-15,1789323678.3374848,duet,write,0.084,0.078,493.37890625,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,3,False,7.9,False,True,0-15,1789323678.3374848,duet,TOTAL_PROCESS,2.3624107837677,2.234375,1326.15625,,1361.1328125,1315.3828125,220.69140625,1105.46484375,0.0,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,3,False,7.9,False,True,0-15,1789323678.3374848,ALL,TOTAL_RUN,2.3624107837677,2.234375,1326.15625,,1361.1328125,1315.3828125,220.69140625,1105.46484375,0.0,,,5.0109375,6.3,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,3,False,2.1,False,True,0-15,1789323682.7075434,export,read,0.119,0.109,660.1171875,,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,3,False,2.1,False,True,0-15,1789323682.7075434,export,export,1.233,10.828,1446.375,,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,3,False,2.1,False,True,0-15,1789323682.7075434,export,TOTAL_PROCESS,2.54915189743042,12.0625,1446.375,,1446.40625,1405.3046875,160.5,1285.875,0.0,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,3,False,2.1,False,True,0-15,1789323682.7075434,R,read,11.84,11.42,2783.38671875,2562.7,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,3,False,2.1,False,True,0-15,1789323682.7075434,R,singlecellassay,0.06,0.07,2788.3984375,2611.2,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,3,False,2.1,False,True,0-15,1789323682.7075434,R,zlm,361.86,361.79,10458.578125,10495.3,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,3,False,2.1,False,True,0-15,1789323682.7075434,R,lrtest,338.94,336.13,7031.65234375,6953.3,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,3,False,2.1,False,True,0-15,1789323682.7075434,R,assemble,0.47,0.47,3276.1875,2957.1,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,3,False,2.1,False,True,0-15,1789323682.7075434,R,write,0.04,0.04,3042.828125,2581.4,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,3,False,2.1,False,True,0-15,1789323682.7075434,R,TOTAL_PROCESS,719.373655796051,716.03125,10458.578125,,10443.97265625,10529.109375,723.05859375,9735.51953125,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,3,False,2.1,False,True,0-15,1789323682.7075434,ALL,TOTAL_RUN,721.9228076934814,728.09375,10458.578125,,10443.97265625,10529.109375,160.5,9735.51953125,0.0,,,6.959375000000001,49.825,
grid,cells_25000_g8000,duet,,,,condition,1,4,False,4.6,False,True,0-15,1789324406.7012358,duet,read,0.115,0.125,687.75390625,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,4,False,4.6,False,True,0-15,1789324406.7012358,duet,fit_test,0.707,0.688,1326.3203125,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,4,False,4.6,False,True,0-15,1789324406.7012358,duet,write,0.082,0.078,493.078125,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,4,False,4.6,False,True,0-15,1789324406.7012358,duet,TOTAL_PROCESS,2.314152717590332,2.203125,1326.3203125,,1361.2890625,1315.66015625,187.21875,1139.1015625,0.0,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,4,False,4.6,False,True,0-15,1789324406.7012358,ALL,TOTAL_RUN,2.314152717590332,2.203125,1326.3203125,,1361.2890625,1315.66015625,187.21875,1139.1015625,0.0,,,6.885937500000001,10.5,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,4,False,2.9,False,True,0-15,1789324411.0220578,export,read,0.117,0.109,601.125,,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,4,False,2.9,False,True,0-15,1789324411.0220578,export,export,1.216,11.0,1446.66015625,,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,4,False,2.9,False,True,0-15,1789324411.0220578,export,TOTAL_PROCESS,2.540287971496582,12.25,1446.66015625,,1446.6640625,1405.46875,161.78515625,1284.875,0.0,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,4,False,2.9,False,True,0-15,1789324411.0220578,R,read,11.72,11.55,2783.08984375,2562.7,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,4,False,2.9,False,True,0-15,1789324411.0220578,R,singlecellassay,0.06,0.05,2788.1640625,2611.2,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,4,False,2.9,False,True,0-15,1789324411.0220578,R,zlm,362.78,362.64,10460.29296875,10495.3,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,4,False,2.9,False,True,0-15,1789324411.0220578,R,lrtest,338.02,336.12,7034.44140625,6953.3,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,4,False,2.9,False,True,0-15,1789324411.0220578,R,assemble,0.47,0.48,3548.2265625,2957.1,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,4,False,2.9,False,True,0-15,1789324411.0220578,R,write,0.03,0.04,3040.95703125,2581.4,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,4,False,2.9,False,True,0-15,1789324411.0220578,R,TOTAL_PROCESS,719.2661075592041,716.953125,10460.29296875,,10445.9375,10529.66796875,722.69140625,9737.6015625,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,4,False,2.9,False,True,0-15,1789324411.0220578,ALL,TOTAL_RUN,721.8063955307007,729.203125,10460.29296875,,10445.9375,10529.66796875,161.78515625,9737.6015625,0.0,,,7.893750000000001,13.728125,
grid,cells_25000_g8000,duet,,,,condition,1,5,False,3.4,False,True,0-15,1789325134.8993006,duet,read,0.113,0.109,631.67578125,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,5,False,3.4,False,True,0-15,1789325134.8993006,duet,fit_test,0.702,0.703,1326.44140625,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,5,False,3.4,False,True,0-15,1789325134.8993006,duet,write,0.082,0.094,489.07421875,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,5,False,3.4,False,True,0-15,1789325134.8993006,duet,TOTAL_PROCESS,2.3009791374206543,2.15625,1326.44140625,,1361.4140625,1315.72265625,209.32421875,1117.1171875,0.0,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,5,False,3.4,False,True,0-15,1789325134.8993006,ALL,TOTAL_RUN,2.3009791374206543,2.15625,1326.44140625,,1361.4140625,1315.72265625,209.32421875,1117.1171875,0.0,,,6.5375,10.0,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,5,False,3.9,False,True,0-15,1789325139.2077596,export,read,0.116,0.125,634.5078125,,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,5,False,3.9,False,True,0-15,1789325139.2077596,export,export,1.219,11.234,1446.0078125,,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,5,False,3.9,False,True,0-15,1789325139.2077596,export,TOTAL_PROCESS,2.555482625961304,12.484375,1446.0078125,,1446.01171875,1405.265625,159.6328125,1286.375,0.0,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,5,False,3.9,False,True,0-15,1789325139.2077596,R,read,11.77,11.66,2783.046875,2562.7,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,5,False,3.9,False,True,0-15,1789325139.2077596,R,singlecellassay,0.06,0.06,2788.23828125,2611.2,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,5,False,3.9,False,True,0-15,1789325139.2077596,R,zlm,362.73,362.82,10457.953125,10495.3,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,5,False,3.9,False,True,0-15,1789325139.2077596,R,lrtest,336.87,334.76,7032.28125,6953.3,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,5,False,3.9,False,True,0-15,1789325139.2077596,R,assemble,0.47,0.44,3550.41796875,2957.1,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,5,False,3.9,False,True,0-15,1789325139.2077596,R,write,0.03,0.05,3040.6875,2581.4,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,5,False,3.9,False,True,0-15,1789325139.2077596,R,TOTAL_PROCESS,718.0949137210846,715.765625,10457.953125,,10447.2109375,10531.9296875,722.9921875,9734.9609375,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,5,False,3.9,False,True,0-15,1789325139.2077596,ALL,TOTAL_RUN,720.6503963470459,728.25,10457.953125,,10447.2109375,10531.9296875,159.6328125,9734.9609375,0.0,,,5.9703125,13.025000000000002,
grid,cells_25000_g8000,duet,,,,condition,1,6,False,4.8,False,True,0-15,1789325861.928438,duet,read,0.113,0.109,692.875,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,6,False,4.8,False,True,0-15,1789325861.928438,duet,fit_test,0.71,0.703,1326.46484375,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,6,False,4.8,False,True,0-15,1789325861.928438,duet,write,0.083,0.094,486.72265625,,,,,,,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,6,False,4.8,False,True,0-15,1789325861.928438,duet,TOTAL_PROCESS,2.2708749771118164,2.203125,1326.46484375,,1361.43359375,1315.78125,187.55078125,1138.9140625,0.0,,,,,
grid,cells_25000_g8000,duet,,,,condition,1,6,False,4.8,False,True,0-15,1789325861.928438,ALL,TOTAL_RUN,2.2708749771118164,2.203125,1326.46484375,,1361.43359375,1315.78125,187.55078125,1138.9140625,0.0,,,5.584375,6.4,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,6,False,3.7,False,True,0-15,1789325866.2066522,export,read,0.116,0.125,664.6796875,,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,6,False,3.7,False,True,0-15,1789325866.2066522,export,export,1.303,10.906,1446.77734375,,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,6,False,3.7,False,True,0-15,1789325866.2066522,export,TOTAL_PROCESS,2.6073038578033447,12.140625,1446.77734375,,1446.77734375,1405.81640625,160.03515625,1286.7421875,0.0,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,6,False,3.7,False,True,0-15,1789325866.2066522,R,read,11.77,11.69,2783.7109375,2562.7,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,6,False,3.7,False,True,0-15,1789325866.2066522,R,singlecellassay,0.06,0.06,2788.74609375,2611.2,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,6,False,3.7,False,True,0-15,1789325866.2066522,R,zlm,356.69,357.41,10458.125,10495.3,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,6,False,3.7,False,True,0-15,1789325866.2066522,R,lrtest,326.67,326.3,7032.15625,6953.3,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,6,False,3.7,False,True,0-15,1789325866.2066522,R,assemble,0.47,0.45,3264.8203125,2957.1,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,6,False,3.7,False,True,0-15,1789325866.2066522,R,write,0.03,0.05,3041.37890625,2581.4,,,,,,,,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,6,False,3.7,False,True,0-15,1789325866.2066522,R,TOTAL_PROCESS,701.5464098453522,701.953125,10458.125,,10444.8046875,10529.60546875,722.03125,9736.09375,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_25000_g8000,mast,dense,True,bayesglm,condition,1,6,False,3.7,False,True,0-15,1789325866.2066522,ALL,TOTAL_RUN,704.1537137031555,714.09375,10458.125,,10444.8046875,10529.60546875,160.03515625,9736.09375,0.0,,,6.932812499999999,54.321875,
grid,cells_50000_g8000,duet,,,,condition,1,1,True,6.3,False,True,0-15,1789326572.4489613,duet,read,0.219,0.219,945.02734375,,,,,,,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,1,True,6.3,False,True,0-15,1789326572.4489613,duet,fit_test,1.375,1.344,2442.359375,,,,,,,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,1,True,6.3,False,True,0-15,1789326572.4489613,duet,write,0.082,0.078,778.48828125,,,,,,,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,1,True,6.3,False,True,0-15,1789326572.4489613,duet,TOTAL_PROCESS,3.0576610565185547,2.9375,2442.359375,,2512.1875,2469.046875,187.1953125,2255.1640625,0.0,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,1,True,6.3,False,True,0-15,1789326572.4489613,ALL,TOTAL_RUN,3.0576610565185547,2.9375,2442.359375,,2512.1875,2469.046875,187.1953125,2255.1640625,0.0,,,6.635937500000001,8.8,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789326577.5132384,export,read,0.22,0.203,1037.71875,,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789326577.5132384,export,export,2.446,22.172,2703.484375,,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789326577.5132384,export,TOTAL_PROCESS,3.840360641479492,23.484375,2703.484375,,2703.484375,2664.046875,162.14453125,2541.33984375,0.0,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789326577.5132384,R,read,22.09,21.64,4870.24609375,4651.8,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789326577.5132384,R,singlecellassay,0.05,0.06,4877.5703125,4702.4,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789326577.5132384,R,zlm,683.66,691.61,20173.171875,20093.9,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789326577.5132384,R,lrtest,630.89,632.37,13193.5625,13099.5,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789326577.5132384,R,assemble,0.52,0.57,5861.796875,5050.2,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789326577.5132384,R,write,0.06,0.03,5263.6953125,4675.9,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789326577.5132384,R,TOTAL_PROCESS,1345.5644483566284,1352.5,20173.171875,,20158.36328125,20301.05078125,714.50390625,19458.66796875,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,1,True,5.7,False,True,0-15,1789326577.5132384,ALL,TOTAL_RUN,1349.404808998108,1375.984375,20173.171875,,20158.36328125,20301.05078125,162.14453125,19458.66796875,0.0,,,6.367623299319728,68.825,
grid,cells_50000_g8000,duet,,,,condition,1,2,True,7.5,False,True,0-15,1789367211.0788956,duet,read,3.318,0.266,1021.52734375,,,,,,,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,2,True,7.5,False,True,0-15,1789367211.0788956,duet,fit_test,1.387,1.375,2440.13671875,,,,,,,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,2,True,7.5,False,True,0-15,1789367211.0788956,duet,write,0.103,0.062,776.47265625,,,,,,,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,2,True,7.5,False,True,0-15,1789367211.0788956,duet,TOTAL_PROCESS,9.065749883651732,3.40625,2440.13671875,,2509.96875,2466.36328125,186.46875,2253.66796875,0.0,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,2,True,7.5,False,True,0-15,1789367211.0788956,ALL,TOTAL_RUN,9.065749883651732,3.40625,2440.13671875,,2509.96875,2466.36328125,186.46875,2253.66796875,0.0,,,10.54921875,13.5,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,2,True,7.4,False,True,0-15,1789367222.1823988,export,read,0.198,0.203,1038.18359375,,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,2,True,7.4,False,True,0-15,1789367222.1823988,export,export,2.492,21.109,2703.25390625,,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,2,True,7.4,False,True,0-15,1789367222.1823988,export,TOTAL_PROCESS,3.986934185028076,22.5625,2703.25390625,,2703.25390625,2663.93359375,171.203125,2532.05078125,0.0,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,2,True,7.4,False,True,0-15,1789367222.1823988,R,read,22.03,21.78,4871.58203125,4651.8,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,2,True,7.4,False,True,0-15,1789367222.1823988,R,singlecellassay,0.06,0.04,4878.3046875,4702.4,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,2,True,7.4,False,True,0-15,1789367222.1823988,R,zlm,691.03,704.58,20179.93359375,20093.9,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,2,True,7.4,False,True,0-15,1789367222.1823988,R,lrtest,643.25,649.38,13196.05078125,13099.5,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,2,True,7.4,False,True,0-15,1789367222.1823988,R,assemble,0.47,0.5,5865.4140625,5050.2,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,2,True,7.4,False,True,0-15,1789367222.1823988,R,write,0.05,0.05,5265.31640625,4675.9,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,2,True,7.4,False,True,0-15,1789367222.1823988,R,TOTAL_PROCESS,1364.207780122757,1382.625,20179.93359375,,20165.2578125,20304.56640625,720.8359375,19459.09765625,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,2,True,7.4,False,True,0-15,1789367222.1823988,ALL,TOTAL_RUN,1368.194714307785,1405.1875,20179.93359375,,20165.2578125,20304.56640625,171.203125,19459.09765625,0.0,,,10.4125,60.721875,
grid,cells_50000_g8000,duet,,,,condition,1,3,False,9.0,False,True,0-15,1789368592.483019,duet,read,0.211,0.219,1064.28125,,,,,,,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,3,False,9.0,False,True,0-15,1789368592.483019,duet,fit_test,1.447,1.438,2442.5625,,,,,,,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,3,False,9.0,False,True,0-15,1789368592.483019,duet,write,0.087,0.078,778.8828125,,,,,,,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,3,False,9.0,False,True,0-15,1789368592.483019,duet,TOTAL_PROCESS,3.297104358673096,3.171875,2442.5625,,2512.39453125,2469.65234375,188.41796875,2254.14453125,0.0,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,3,False,9.0,False,True,0-15,1789368592.483019,ALL,TOTAL_RUN,3.297104358673096,3.171875,2442.5625,,2512.39453125,2469.65234375,188.41796875,2254.14453125,0.0,,,9.948958333333334,11.7,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,3,False,8.6,False,True,0-15,1789368597.7904828,export,read,0.215,0.219,932.80859375,,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,3,False,8.6,False,True,0-15,1789368597.7904828,export,export,2.651,22.547,2703.33984375,,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,3,False,8.6,False,True,0-15,1789368597.7904828,export,TOTAL_PROCESS,4.189258098602295,24.0625,2703.33984375,,2703.33984375,2664.171875,178.8359375,2524.50390625,0.0,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,3,False,8.6,False,True,0-15,1789368597.7904828,R,read,22.32,21.78,4871.4375,4651.8,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,3,False,8.6,False,True,0-15,1789368597.7904828,R,singlecellassay,0.07,0.06,4878.125,4702.4,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,3,False,8.6,False,True,0-15,1789368597.7904828,R,zlm,704.89,713.47,20164.18359375,20093.9,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,3,False,8.6,False,True,0-15,1789368597.7904828,R,lrtest,646.45,648.39,13193.69140625,13099.5,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,3,False,8.6,False,True,0-15,1789368597.7904828,R,assemble,0.47,0.5,5859.015625,5050.2,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,3,False,8.6,False,True,0-15,1789368597.7904828,R,write,0.04,0.04,5263.71875,4675.9,,,,,,,,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,3,False,8.6,False,True,0-15,1789368597.7904828,R,TOTAL_PROCESS,1380.515923500061,1390.375,20164.18359375,,20155.32421875,20300.01171875,721.46875,19442.71484375,0.0,,assay class after SingleCellAssay: matrix,,,
grid,cells_50000_g8000,mast,dense,True,bayesglm,condition,1,3,False,8.6,False,True,0-15,1789368597.7904828,ALL,TOTAL_RUN,1384.705181598663,1414.4375,20164.18359375,,20155.32421875,20300.01171875,178.8359375,19442.71484375,0.0,,,11.01875,56.725,
grid,cells_50000_g8000,duet,,,,condition,1,4,False,7.3,False,True,0-15,1789369984.6437235,duet,read,0.209,0.219,1064.02734375,,,,,,,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,4,False,7.3,False,True,0-15,1789369984.6437235,duet,fit_test,1.441,1.406,2470.40625,,,,,,,,,,,
grid,cells_50000_g8000,duet,,,,condition,1,4,False,7.3,False,True,0-15,1789369984.6437235,duet,write,0.084,0.078,778.28515625,,,,,,,,,,,
